IRI_KEY,WEEK,SY,GE,VEND,ITEM,UNITS,DOLLARS,F,D,PR
8029776,1322,0,5,74690,2325,2,1.83,NONE,0,1
8029776,1322,0,3,74690,2309,1,0.99,NONE,0,0
8029776,1322,0,2,74690,3722,2,5.98,NONE,0,0
8029776,1322,0,1,74690,2529,4,3.96,NONE,0,0
8029776,1322,0,2,74690,2367,2,1.98,NONE,0,0
8029776,1322,0,6,74690,2406,2,1.98,NONE,0,0
8029776,1322,0,1,28400,981,13,12.57,NONE,2,0
8029776,1322,0,1,28400,2843,7,10.5,B,2,1
8029776,1322,0,1,28400,3098,5,4.8,NONE,2,0
8029776,1322,0,3,28400,982,7,6.93,NONE,2,0
8029776,1322,0,1,28400,2844,6,8.97,B,2,1
8029776,1322,0,4,28400,988,2,1.98,NONE,0,0
8029776,1322,0,1,28400,2845,11,14.05,B,2,1
8029776,1322,0,1,28400,4058,4,3.51,NONE,2,1
8029776,1322,0,1,28400,2994,4,3.96,NONE,2,0
8029776,1322,0,2,28400,1041,6,5.94,NONE,2,0
8029776,1322,0,1,28400,2850,3,4.5,A,0,1
8029776,1322,0,1,37000,43985,5,6.65,A+,0,1
8029776,1322,0,1,37000,42452,2,1.98,NONE,0,0
8029776,1322,0,1,37000,37705,14,17.45,A+,0,1
8029776,1322,0,1,37000,37712,4,5.08,A+,0,1
8029776,1322,0,1,37000,37716,2,1.89,A+,0,1
8029776,1322,0,1,37000,42453,1,0.99,NONE,0,0
8029776,1322,0,1,37000,37717,8,8.53,A+,0,1
8029776,1322,0,1,37000,37706,4,4.68,A+,0,1
8029776,1322,0,1,37000,37718,7,8.67,A+,0,1
8029776,1322,0,1,37000,44621,2,1.98,NONE,0,0
8029776,1322,0,1,37000,37708,7,7.29,A+,0,1
8029776,1322,0,1,37000,31184,1,2.29,NONE,0,0
8029776,1322,0,1,37000,37724,4,4.79,NONE,0,0
8029776,1322,0,4,41200,1702,1,0.84,NONE,0,1
8029776,1322,6,1,14156,6064,2,1.18,NONE,0,1
8029776,1322,0,2,74690,6033,2,6.58,NONE,0,0
8029776,1322,0,2,74690,6017,2,6.58,NONE,0,0
8029776,1322,0,1,28400,4252,4,3.81,NONE,0,0
8029776,1322,0,1,28400,3337,1,3.29,NONE,2,0
8029776,1322,0,2,28400,2869,6,5.64,NONE,2,0
8029776,1322,0,1,28400,3351,2,1.98,NONE,0,0
8029776,1322,0,1,28400,3338,6,19.74,NONE,2,0
8029776,1322,0,1,28400,2875,8,7.77,NONE,2,0
8029776,1322,0,1,28400,2877,3,2.97,NONE,2,0
8029776,1322,0,1,37000,35128,4,3.23,A+,0,1
8029776,1322,0,1,37000,40440,2,2.07,A+,0,1
8029776,1322,0,4,41419,6171,1,2.19,NONE,0,0
8029776,1322,0,2,74690,7197,2,4.58,NONE,0,0
8029776,1322,0,3,28400,1477,1,2.19,NONE,0,1
8029776,1322,6,1,14156,6066,2,1.38,NONE,0,0
8029776,1322,0,1,28400,2879,12,11.88,NONE,0,0
8029776,1322,0,1,28400,2880,22,21.78,NONE,0,0
8029776,1322,0,2,41200,901,1,0.99,NONE,0,0
8029776,1322,0,1,41200,1308,5,4.95,NONE,0,0
8029776,1322,0,1,41200,1519,3,2.97,NONE,0,0
8029776,1322,0,3,74690,5157,1,1.89,NONE,0,0
8029776,1322,0,1,74690,5173,1,1.89,NONE,0,0
8029776,1322,0,4,41200,801,6,5.94,NONE,0,0
8029776,1322,0,1,41200,815,4,3.96,NONE,0,0
8029776,1322,7,2,54918,8231,2,1.98,NONE,0,0
8029776,1322,7,1,54918,8102,2,6,NONE,0,0
8029776,1322,7,1,54918,8766,1,3.49,NONE,0,0
8029776,1322,0,3,28400,3832,3,2.97,NONE,2,0
8029776,1322,0,1,28400,3833,3,2.82,NONE,2,0
8029776,1322,0,1,28400,3837,6,5.64,NONE,0,0
8029776,1322,0,1,28400,3831,4,3.81,NONE,2,0
8029776,1322,0,2,24622,51189,4,3.96,NONE,0,1
8029776,1322,0,2,24622,51196,4,9.56,NONE,0,0
8029776,1322,0,1,24622,51195,4,9.56,NONE,0,0
8029776,1322,0,3,24622,51188,2,1.98,NONE,0,0
8029776,1322,0,1,41200,1442,2,3.98,NONE,0,0
8029776,1322,0,1,41200,1405,4,3.96,NONE,0,0
8029776,1322,0,1,41200,1440,3,5.97,NONE,0,0
8029776,1322,0,1,41200,1415,3,2.97,NONE,0,0
8029776,1322,0,1,16000,15810,1,2.69,NONE,0,0
8029776,1322,0,1,16000,15990,1,2.69,NONE,0,0
8029776,1322,0,1,16000,16010,1,0.99,NONE,0,0
8029776,1322,0,2,28400,1360,2,3.98,NONE,0,0
8029776,1322,0,3,28400,2912,1,1.69,NONE,0,1
8029776,1323,6,1,14156,6063,2,1.36,NONE,0,0
8029776,1323,0,5,74690,2325,1,0.99,NONE,0,0
8029776,1323,0,3,74690,2309,3,2.97,NONE,0,0
8029776,1323,0,1,28400,981,9,8.46,NONE,2,0
8029776,1323,0,1,28400,2843,3,8.97,A,2,0
8029776,1323,0,1,28400,3098,5,4.95,NONE,2,0
8029776,1323,0,1,28400,2564,1,0.99,NONE,0,0
8029776,1323,0,3,28400,982,6,5.64,NONE,2,0
8029776,1323,0,1,28400,2844,2,5.98,A,2,0
8029776,1323,0,1,28400,2845,3,8.97,A,2,0
8029776,1323,0,1,28400,4058,5,4.5,NONE,0,1
8029776,1323,0,2,28400,2870,1,1.99,NONE,0,0
8029776,1323,0,1,28400,2994,1,0.84,NONE,2,1
8029776,1323,0,2,28400,1041,2,1.98,NONE,0,0
8029776,1323,0,1,28400,2850,1,2.99,NONE,2,1
8029776,1323,0,1,37000,43985,1,1.79,NONE,0,0
8029776,1323,0,1,37000,42452,1,0.99,NONE,0,0
8029776,1323,0,1,37000,37705,2,3,NONE,0,1
8029776,1323,0,1,37000,37725,1,2.99,NONE,0,0
8029776,1323,0,1,37000,37716,1,1.79,NONE,0,0
8029776,1323,0,1,37000,42453,2,1.83,NONE,0,1
8029776,1323,0,1,37000,37717,2,3.58,NONE,0,0
8029776,1323,0,1,37000,44621,1,0.99,NONE,0,0
8029776,1323,0,4,41200,1702,1,0.99,NONE,0,0
8029776,1323,6,1,14156,6064,2,1.18,NONE,0,1
8029776,1323,0,2,74690,5995,1,3.29,NONE,0,0
8029776,1323,0,2,74690,6033,1,3.29,NONE,0,0
8029776,1323,0,2,74690,6046,1,3.29,NONE,0,0
8029776,1323,0,2,74690,6004,1,3.29,NONE,0,0
8029776,1323,0,1,28400,4252,6,5.49,NONE,2,0
8029776,1323,0,1,28400,3337,3,9.08,NONE,2,1
8029776,1323,0,1,28400,3351,1,0.99,NONE,2,0
8029776,1323,0,1,28400,3338,7,23.03,NONE,2,0
8029776,1323,0,1,28400,2875,10,9.9,NONE,2,0
8029776,1323,0,2,28400,2876,5,4.95,NONE,2,0
8029776,1323,0,1,28400,2877,2,1.98,NONE,2,0
8029776,1323,0,1,28400,3334,1,2.5,NONE,2,1
8029776,1323,0,3,28400,908,1,3.29,NONE,0,0
8029776,1323,0,1,37000,40443,1,1.52,NONE,0,0
8029776,1323,0,1,37000,40440,1,1.52,NONE,0,0
8029776,1323,0,1,41419,71471,1,0.69,NONE,0,0
8029776,1323,0,1,82204,80010,1,1.99,NONE,0,0
8029776,1323,6,1,14156,6066,7,4.69,NONE,0,0
8029776,1323,0,1,28400,2879,7,6.93,NONE,2,0
8029776,1323,0,1,28400,896,3,7.47,NONE,0,0
8029776,1323,0,1,28400,2495,2,1.98,NONE,2,1
8029776,1323,0,3,28400,2064,3,2.97,NONE,2,0
8029776,1323,0,1,28400,2880,16,15.84,NONE,0,0
8029776,1323,0,2,41200,901,1,0.99,NONE,0,0
8029776,1323,0,1,41200,1519,1,0.99,NONE,0,0
8029776,1323,0,2,74690,5047,2,3.78,NONE,0,0
8029776,1323,0,4,41200,801,3,2.97,NONE,0,0
8029776,1323,0,1,41200,815,3,2.97,NONE,0,0
8029776,1323,7,2,54918,8231,1,0.99,NONE,0,0
8029776,1323,7,1,54918,8278,2,1.98,NONE,0,0
8029776,1323,7,1,54918,8102,2,6.98,NONE,0,0
8029776,1323,7,1,54918,8166,1,2.97,NONE,0,1
8029776,1323,7,1,54918,8766,1,2.51,NONE,0,1
8029776,1323,7,1,54918,8306,5,4.95,NONE,0,0
8029776,1323,0,3,28400,3832,3,2.82,NONE,2,0
8029776,1323,0,1,28400,3833,1,0.99,NONE,2,0
8029776,1323,0,1,28400,3831,4,3.96,NONE,2,0
8029776,1323,0,2,24622,51189,1,0.99,NONE,0,1
8029776,1323,0,2,24622,51196,2,4.78,NONE,0,0
8029776,1323,0,1,24622,51195,2,4.78,NONE,0,0
8029776,1323,0,3,24622,51188,1,0.99,NONE,0,0
8029776,1323,0,2,24622,51013,1,0.99,NONE,0,0
8029776,1323,0,2,24622,51012,1,0.99,NONE,0,0
8029776,1323,0,2,41200,1401,1,0.99,NONE,0,0
8029776,1323,0,1,41200,1403,1,0.84,NONE,0,1
8029776,1323,0,1,41200,1405,6,5.94,NONE,0,0
8029776,1323,0,1,41200,1440,1,1.99,NONE,0,0
8029776,1323,0,1,16000,15020,1,0.99,NONE,0,0
8029776,1323,0,1,16000,15840,1,2.69,NONE,0,0
8029776,1323,0,1,81363,11020,1,1,NONE,0,0
8029776,1323,0,1,27393,965,3,2,NONE,0,1
8029776,1323,0,1,27393,970,1,0.67,NONE,0,1
8029776,1323,0,1,27393,960,2,1.33,NONE,0,1
8029776,1323,0,1,27393,950,1,0.99,NONE,0,0
8029776,1323,0,5,28400,2210,1,0.99,NONE,2,0
8029776,1323,0,1,28400,3570,1,1.99,NONE,0,0
8029776,1323,0,2,28400,1360,1,1.99,NONE,0,0
8029776,1323,0,2,28400,1508,2,1.98,NONE,0,0
8029776,1323,0,1,28400,3838,3,2.67,NONE,2,1
8029776,1323,0,1,28400,4084,2,1.83,NONE,2,1
8029776,1323,0,2,30000,16984,1,2.99,NONE,0,0
8029776,1324,6,1,14156,6063,2,1.31,NONE,0,0
8029776,1324,6,1,14156,6061,2,1.26,NONE,0,1
8029776,1324,6,1,14156,6062,1,0.69,NONE,0,0
8029776,1324,0,2,74690,3751,2,5.98,NONE,0,0
8029776,1324,0,5,74690,2325,8,7.62,NONE,0,0
8029776,1324,0,3,74690,2309,3,2.97,NONE,0,0
8029776,1324,0,1,74690,2529,1,0.99,NONE,0,0
8029776,1324,0,1,74690,2516,1,0.99,NONE,0,0
8029776,1324,0,2,74690,2383,2,1.83,NONE,0,1
8029776,1324,0,3,74690,2354,2,1.98,NONE,0,0
8029776,1324,0,6,74690,2406,3,2.97,NONE,0,0
8029776,1324,0,1,28400,981,8,7.77,NONE,2,0
8029776,1324,0,1,28400,2843,7,20.93,A,2,0
8029776,1324,0,1,28400,3098,1,0.99,NONE,2,0
8029776,1324,0,1,28400,2564,4,3.96,NONE,0,0
8029776,1324,0,3,28400,982,3,2.82,NONE,2,0
8029776,1324,0,1,28400,2844,2,5.53,A,2,1
8029776,1324,0,4,28400,988,1,0.84,NONE,2,1
8029776,1324,0,1,28400,2845,3,8.97,A,2,0
8029776,1324,0,1,28400,2873,1,1.99,NONE,0,0
8029776,1324,0,1,28400,2872,1,1.99,NONE,0,0
8029776,1324,0,1,28400,2994,1,0.99,NONE,2,0
8029776,1324,0,2,28400,1041,5,4.95,NONE,2,0
8029776,1324,0,1,37000,43985,2,3.58,NONE,0,0
8029776,1324,0,1,37000,42452,1,0.99,NONE,0,0
8029776,1324,0,1,37000,37705,3,4.79,NONE,0,1
8029776,1324,0,1,37000,37716,4,6,NONE,0,1
8029776,1324,0,1,37000,42453,3,2.97,NONE,0,0
8029776,1324,0,1,37000,37717,1,1.79,NONE,0,0
8029776,1324,0,1,37000,37706,1,1.79,NONE,0,0
8029776,1324,0,1,37000,44621,1,0.99,NONE,0,0
8029776,1324,0,1,37000,37708,2,3.58,NONE,0,0
8029776,1324,0,5,41200,301,3,2.82,NONE,0,0
8029776,1324,0,3,41200,1745,5,4.95,NONE,0,0
8029776,1324,0,4,41200,1702,1,0.99,NONE,0,0
8029776,1324,6,1,14156,6064,1,0.66,NONE,0,0
8029776,1324,0,1,19953,50425,1,1.49,NONE,0,0
8029776,1324,0,2,74690,5995,1,3.29,NONE,0,0
8029776,1324,0,2,74690,6046,1,3.29,NONE,0,0
8029776,1324,0,2,74690,6004,2,6.58,NONE,0,0
8029776,1324,0,1,28400,4252,7,6.33,NONE,2,0
8029776,1324,0,1,28400,4178,3,6,A,0,1
8029776,1324,0,1,28400,3337,6,11.7,A,2,1
8029776,1324,0,2,28400,2869,3,2.97,NONE,2,0
8029776,1324,0,1,28400,3351,1,0.99,NONE,2,0
8029776,1324,0,1,28400,3338,9,17.7,A,2,1
8029776,1324,0,1,28400,2875,14,13.71,NONE,2,0
8029776,1324,0,2,28400,2876,2,1.98,NONE,2,0
8029776,1324,0,1,28400,2877,4,3.96,NONE,2,0
8029776,1324,0,1,28400,3340,2,4,A,0,1
8029776,1324,0,2,28400,932,1,3.29,NONE,0,1
8029776,1324,0,5,28400,906,1,3.29,NONE,0,0
8029776,1324,0,2,28400,3508,1,3.29,NONE,0,0
8029776,1324,0,4,41419,6171,1,2.19,NONE,0,0
8029776,1324,0,1,82204,80010,1,1.99,NONE,0,0
8029776,1324,0,1,82204,14,2,5,NONE,0,0
8029776,1324,0,1,28400,2977,1,0.99,NONE,2,1
8029776,1324,0,3,28400,1477,1,2.19,NONE,0,1
8029776,1324,6,1,14156,6066,1,0.67,NONE,0,0
8029776,1324,0,1,28400,2879,11,10.89,NONE,2,0
8029776,1324,0,1,28400,896,1,2.12,NONE,0,1
8029776,1324,0,3,28400,2064,3,2.97,NONE,2,0
8029776,1324,0,1,28400,2880,26,25.74,NONE,0,0
8029776,1324,0,2,28400,899,1,2.49,NONE,0,0
8029776,1324,0,2,41200,901,4,3.96,NONE,0,0
8029776,1324,0,1,41200,1308,4,3.96,NONE,0,0
8029776,1324,0,1,74583,143,1,1.29,NONE,0,0
8029776,1324,0,3,74690,5157,1,1.89,NONE,0,0
8029776,1324,0,3,28400,702,1,1.49,NONE,0,0
8029776,1324,0,4,41200,801,5,4.95,NONE,0,0
8029776,1324,7,1,54918,8278,2,1.98,NONE,0,0
8029776,1324,7,1,54918,8250,1,0.99,NONE,0,0
8029776,1324,7,1,54918,8102,1,3.49,NONE,0,0
8029776,1324,7,1,54918,8766,1,3.49,NONE,0,0
8029776,1324,7,1,54918,8306,4,3.96,NONE,0,0
8029776,1324,0,3,28400,3832,4,3.96,NONE,2,0
8029776,1324,0,2,28400,1013,1,2.49,NONE,0,0
8029776,1324,0,1,28400,3833,5,4.95,NONE,2,0
8029776,1324,0,3,28400,1014,3,7.47,NONE,0,0
8029776,1324,0,1,28400,3837,1,0.99,NONE,2,0
8029776,1324,0,1,28400,3831,5,4.5,NONE,2,1
8029776,1324,0,1,24622,51195,2,4.78,NONE,0,0
8029776,1324,0,3,24622,51188,1,0.99,NONE,0,0
8029776,1324,0,2,24622,51013,2,1.98,NONE,0,0
8029776,1324,0,2,24622,51012,1,0.99,NONE,0,0
8029776,1324,6,1,47694,202,2,1.98,NONE,0,0
8029776,1324,0,2,41200,1401,3,2.97,NONE,0,0
8029776,1324,0,1,41200,1441,1,1.99,NONE,0,0
8029776,1324,0,1,41200,1442,3,5.97,NONE,0,0
8029776,1324,0,1,41200,1403,6,5.94,NONE,0,0
8029776,1324,0,1,16000,15660,2,5,NONE,0,0
8029776,1324,0,1,16000,15020,1,0.84,NONE,0,1
8029776,1324,0,1,16000,15940,1,2.69,NONE,0,0
8029776,1324,0,1,16000,16490,1,2.69,NONE,0,0
8029776,1324,0,1,16000,29090,4,10.76,NONE,0,0
8029776,1324,0,1,81363,11020,2,2,NONE,0,0
8029776,1324,0,1,27393,970,1,0.99,NONE,0,0
8029776,1324,0,1,27393,950,1,0.99,NONE,0,0
8029776,1324,0,5,28400,2210,6,5.94,NONE,2,0
8029776,1324,0,2,28400,1508,8,7.47,NONE,0,1
8029776,1324,0,1,28400,3838,1,0.84,NONE,2,1
8029776,1324,0,1,28400,4084,2,1.98,NONE,2,1
8029776,1324,7,1,20495,90230,2,3.68,NONE,0,1
8029776,1324,7,1,20495,90430,1,1.69,NONE,0,1
8029776,1325,6,1,14156,6063,1,0.62,NONE,0,0
8029776,1325,6,1,14156,6061,2,1.38,NONE,0,0
8029776,1325,6,1,14156,6062,2,1.38,NONE,0,0
8029776,1325,0,2,74690,3735,3,8.97,NONE,0,0
8029776,1325,0,2,74690,3719,2,5.98,NONE,0,0
8029776,1325,0,2,74690,3722,2,5.98,NONE,0,0
8029776,1325,0,1,74690,2529,4,3.96,NONE,0,0
8029776,1325,0,1,74690,2503,1,0.99,NONE,0,0
8029776,1325,0,2,74690,2367,3,2.82,NONE,0,0
8029776,1325,0,2,74690,2383,1,0.99,NONE,0,0
8029776,1325,0,1,28400,981,2,1.83,NONE,2,1
8029776,1325,0,1,28400,2843,5,14.5,A,2,0
8029776,1325,0,1,28400,3098,8,7.92,NONE,0,0
8029776,1325,0,1,28400,2564,1,0.84,NONE,2,1
8029776,1325,0,3,28400,982,2,1.98,NONE,2,0
8029776,1325,0,1,28400,2844,1,2.99,A,2,0
8029776,1325,0,4,28400,988,2,1.68,NONE,2,1
8029776,1325,0,1,28400,2845,1,2.99,A,2,0
8029776,1325,0,2,28400,2870,1,1.99,NONE,0,0
8029776,1325,0,2,28400,2871,2,3.98,NONE,0,0
8029776,1325,0,1,28400,4172,2,6.38,NONE,0,0
8029776,1325,0,2,28400,1041,3,2.82,NONE,2,0
8029776,1325,0,1,28400,2850,2,5.98,NONE,2,1
8029776,1325,0,1,37000,43985,1,1.79,NONE,0,0
8029776,1325,0,1,37000,42452,1,0.99,NONE,0,0
8029776,1325,0,1,37000,37705,2,3,NONE,0,1
8029776,1325,0,1,37000,37723,1,1.5,NONE,0,1
8029776,1325,0,1,37000,37717,3,5.1,NONE,0,0
8029776,1325,0,1,37000,37706,2,3,NONE,0,0
8029776,1325,0,1,37000,44621,2,1.98,NONE,0,0
8029776,1325,0,1,37000,37708,1,1.79,NONE,0,0
8029776,1325,0,1,37000,31175,1,2.29,NONE,0,0
8029776,1325,0,1,37000,31184,1,2.29,NONE,0,0
8029776,1325,0,2,41200,433,3,2.97,NONE,0,0
8029776,1325,0,5,41200,301,2,1.98,NONE,0,0
8029776,1325,0,3,41200,1745,3,2.97,NONE,0,0
8029776,1325,0,4,41200,1702,3,2.97,NONE,0,0
8029776,1325,6,1,14156,6064,1,0.59,NONE,0,1
8029776,1325,0,2,74690,6046,1,3.29,NONE,0,0
8029776,1325,0,1,28400,4252,1,0.84,NONE,0,1
8029776,1325,0,1,28400,4178,1,3.29,NONE,0,0
8029776,1325,0,1,28400,3337,1,3.29,NONE,2,0
8029776,1325,0,2,28400,2869,4,3.66,NONE,2,1
8029776,1325,0,1,28400,3338,1,3.29,NONE,2,0
8029776,1325,0,1,28400,2875,10,9.9,NONE,2,0
8029776,1325,0,2,28400,2876,1,0.99,NONE,2,0
8029776,1325,0,1,28400,2877,3,2.97,NONE,2,0
8029776,1325,0,1,28400,3340,1,3.29,NONE,0,0
8029776,1325,0,5,28400,906,4,9.34,A,0,1
8029776,1325,0,3,28400,908,1,2.34,A,0,1
8029776,1325,0,2,28400,3508,5,11.68,NONE,2,1
8029776,1325,0,2,74690,7197,2,4.58,NONE,0,0
8029776,1325,0,1,46100,781,1,1.99,NONE,0,0
8029776,1325,6,1,14156,6066,1,0.69,NONE,0,0
8029776,1325,0,1,28400,2879,4,3.81,NONE,2,0
8029776,1325,0,1,28400,896,6,14.94,NONE,0,0
8029776,1325,0,1,28400,2495,3,2.97,NONE,0,1
8029776,1325,0,3,28400,2064,2,1.98,NONE,2,0
8029776,1325,0,1,28400,2880,16,15.84,NONE,2,0
8029776,1325,0,2,28400,899,6,14.94,NONE,0,0
8029776,1325,0,1,41200,1308,1,0.99,NONE,0,0
8029776,1325,0,1,41200,1519,3,2.97,NONE,0,0
8029776,1325,0,2,74690,5047,2,3.78,NONE,0,0
8029776,1325,0,2,28400,164,1,1.49,NONE,0,0
8029776,1325,0,4,41200,801,1,0.84,NONE,0,1
8029776,1325,0,1,41200,815,3,2.97,NONE,0,0
8029776,1325,7,2,54918,8231,2,1,A+,0,1
8029776,1325,7,1,54918,8278,5,4.46,A+,0,1
8029776,1325,7,1,54918,8250,19,11.95,A+,0,1
8029776,1325,7,1,54918,8102,1,3.49,NONE,0,0
8029776,1325,7,1,54918,8766,3,9,NONE,0,1
8029776,1325,7,1,54918,8306,4,2.98,A+,0,1
8029776,1325,0,3,28400,3832,2,1.98,NONE,2,0
8029776,1325,0,2,28400,1013,1,2.49,NONE,0,0
8029776,1325,0,1,28400,3833,1,0.99,NONE,2,0
8029776,1325,0,3,28400,1014,1,2.49,NONE,0,0
8029776,1325,0,1,28400,3837,1,0.99,NONE,0,0
8029776,1325,0,1,28400,3831,2,1.98,NONE,2,0
8029776,1325,0,2,24622,51189,2,1.98,NONE,0,1
8029776,1325,0,1,24622,51195,2,4.78,NONE,0,0
8029776,1325,0,3,24622,51188,1,0.99,NONE,0,0
8029776,1325,0,2,24622,51013,2,1.98,NONE,0,0
8029776,1325,6,1,47694,232,1,0.99,NONE,0,0
8029776,1325,6,1,47694,202,1,0.99,NONE,0,0
8029776,1325,0,2,41200,1401,2,1.98,NONE,0,0
8029776,1325,0,1,41200,1441,1,0.99,NONE,0,1
8029776,1325,0,1,41200,1403,1,0.99,NONE,0,0
8029776,1325,0,1,41200,1405,1,0.99,NONE,0,0
8029776,1325,0,1,16000,15940,1,2.69,NONE,0,0
8029776,1325,0,1,16000,16490,2,5.38,NONE,0,0
8029776,1325,0,1,16000,15110,1,2.69,NONE,0,0
8029776,1325,0,1,16000,29090,2,5.38,NONE,0,0
8029776,1325,0,1,81363,11020,2,2,NONE,0,0
8029776,1325,0,1,27393,960,1,0.99,NONE,0,0
8029776,1325,0,5,28400,2210,1,0.99,NONE,0,0
8029776,1325,0,2,28400,1360,1,1.99,NONE,0,0
8029776,1325,0,1,28400,2907,1,1.99,NONE,0,0
8029776,1325,0,2,28400,1508,9,8.91,NONE,2,0
8029776,1325,0,1,28400,3838,3,2.67,NONE,2,1
8029776,1325,0,1,28400,4084,3,2.82,NONE,2,1
8029776,1325,0,2,30000,16984,1,2.99,NONE,0,0
8029776,1325,7,1,20495,90230,1,1.99,NONE,0,0
8029776,1326,6,1,14156,6063,1,0.69,NONE,0,0
8029776,1326,6,1,14156,6062,4,2.69,NONE,0,0
8029776,1326,0,5,74690,2325,3,2.97,NONE,0,0
8029776,1326,0,2,74690,3735,1,2.99,NONE,0,0
8029776,1326,0,3,74690,2309,1,0.99,NONE,0,0
8029776,1326,0,1,74690,2529,2,1.98,NONE,0,0
8029776,1326,0,1,74690,2516,3,2.82,NONE,0,0
8029776,1326,0,2,74690,2383,2,1.83,NONE,0,1
8029776,1326,0,1,28400,981,5,4.95,NONE,2,0
8029776,1326,0,1,28400,2843,3,4.75,A,2,1
8029776,1326,0,1,28400,3098,5,4.8,NONE,2,0
8029776,1326,0,1,28400,2564,3,2.82,NONE,0,1
8029776,1326,0,3,28400,982,3,2.97,NONE,2,0
8029776,1326,0,1,28400,2844,2,3.33,A,2,1
8029776,1326,0,4,28400,988,1,0.99,NONE,2,0
8029776,1326,0,1,28400,2845,2,3.09,A,2,1
8029776,1326,0,1,28400,4058,3,2.67,NONE,2,1
8029776,1326,0,1,28400,2872,2,3.98,NONE,0,0
8029776,1326,0,1,28400,4172,2,6.38,NONE,0,0
8029776,1326,0,1,28400,2994,3,2.97,NONE,0,0
8029776,1326,0,1,28400,2850,5,8.09,NONE,2,1
8029776,1326,0,1,37000,42452,1,0.99,NONE,0,0
8029776,1326,0,1,37000,37705,13,13.24,A+,0,1
8029776,1326,0,1,37000,37712,1,1.06,A+,0,1
8029776,1326,0,1,37000,37716,1,1.79,A+,0,0
8029776,1326,0,1,37000,42453,2,1.98,NONE,0,0
8029776,1326,0,1,37000,37717,8,7.95,A+,0,1
8029776,1326,0,1,37000,37706,2,1.86,A+,0,1
8029776,1326,0,1,37000,44621,1,0.99,NONE,0,0
8029776,1326,0,1,37000,37708,9,8.72,A+,0,1
8029776,1326,0,1,37000,31175,3,6.87,NONE,0,0
8029776,1326,0,1,37000,31184,1,2.29,NONE,0,0
8029776,1326,0,1,37000,37724,1,1.06,NONE,0,1
8029776,1326,0,2,41200,433,1,0.99,NONE,0,0
8029776,1326,0,5,41200,301,2,1.98,NONE,0,0
8029776,1326,0,3,41200,1745,2,1.98,NONE,0,0
8029776,1326,0,4,41200,1702,6,5.94,NONE,0,0
8029776,1326,6,1,14156,6064,1,0.69,NONE,0,0
8029776,1326,0,1,28400,4252,3,2.67,NONE,2,0
8029776,1326,0,1,28400,4178,1,2.22,NONE,0,0
8029776,1326,0,1,28400,3337,2,6.58,NONE,2,0
8029776,1326,0,2,28400,2869,4,3.96,NONE,2,0
8029776,1326,0,1,28400,3351,1,0.99,NONE,2,0
8029776,1326,0,1,28400,3338,7,23.03,NONE,2,0
8029776,1326,0,1,28400,2875,10,9.45,NONE,2,0
8029776,1326,0,2,28400,2876,6,5.94,NONE,2,0
8029776,1326,0,1,28400,2877,5,4.8,NONE,2,0
8029776,1326,0,1,28400,3340,1,3.29,NONE,0,0
8029776,1326,0,1,37000,35128,6,4.91,A+,0,1
8029776,1326,0,1,82204,80010,1,1.99,NONE,0,0
8029776,1326,0,1,46100,781,1,1.99,NONE,0,0
8029776,1326,6,1,14156,6066,2,1.38,NONE,0,0
8029776,1326,0,1,28400,2879,6,5.94,NONE,2,0
8029776,1326,0,1,28400,896,2,4.98,NONE,0,0
8029776,1326,0,1,28400,2495,4,3.96,NONE,2,1
8029776,1326,0,3,28400,2064,2,1.98,NONE,2,0
8029776,1326,0,1,28400,2880,19,18.51,NONE,2,0
8029776,1326,0,2,28400,899,2,4.98,NONE,0,0
8029776,1326,0,1,41200,1308,1,0.84,NONE,0,1
8029776,1326,0,1,41200,1519,1,0.99,NONE,0,0
8029776,1326,0,2,74690,5047,1,1.89,NONE,0,0
8029776,1326,0,1,74690,5173,2,3.78,NONE,0,0
8029776,1326,0,4,41200,801,3,2.97,NONE,0,0
8029776,1326,0,1,41200,815,8,7.77,NONE,0,0
8029776,1326,7,1,54918,8278,1,0.99,NONE,0,0
8029776,1326,7,1,54918,8250,1,0.99,NONE,0,0
8029776,1326,7,1,54918,8102,1,3.49,NONE,0,0
8029776,1326,7,1,54918,8766,3,9.49,NONE,0,1
8029776,1326,7,1,54918,8306,1,0.99,NONE,0,0
8029776,1326,0,1,16000,28320,1,2.69,NONE,0,0
8029776,1326,0,1,16000,28370,1,2.69,NONE,0,0
8029776,1326,0,1,16000,28960,2,5,NONE,0,0
8029776,1326,0,3,28400,3832,1,0.99,NONE,2,0
8029776,1326,0,2,28400,1013,2,4.98,NONE,0,0
8029776,1326,0,1,28400,3833,1,0.99,NONE,2,0
8029776,1326,0,1,28400,3837,1,0.99,NONE,2,0
8029776,1326,0,2,24622,51189,2,1.98,NONE,0,1
8029776,1326,0,2,24622,51196,2,4.42,NONE,0,1
8029776,1326,0,1,24622,51195,2,1.98,NONE,0,1
8029776,1326,0,3,24622,51188,1,0.99,NONE,0,0
8029776,1326,0,2,24622,51013,2,1.98,NONE,0,0
8029776,1326,6,1,47694,232,1,0.99,NONE,0,0
8029776,1326,0,2,41200,1401,3,2.97,NONE,0,0
8029776,1326,0,1,41200,1441,1,0.99,NONE,0,1
8029776,1326,0,1,41200,1403,2,1.83,NONE,0,1
8029776,1326,0,1,41200,1405,1,0.99,NONE,0,0
8029776,1326,0,1,16000,15840,1,2.69,NONE,0,0
