WEEKS,684127,689163,8029538,8029539,8029613,8029617,8029776,8029822,8029846,Grand-Total
1262,,,43.56,112.81,,1081.23,607.14,,217.84,2062.58
1263,,,17.82,96.64,,637.62,797.81,,120.35,1670.24
1264,,,83.89,103.25,,1265.98,1013.64,,417.05,2883.81
1265,,,111.43,200.09,,2277.76,1103.98,,149.4,3842.66
1266,,,310.14,70.82,,2204.72,850.34,,145.71,3581.73
1267,,,374.68,191.61,,1772.61,656.55,,174.54,3169.99
1268,,,57.57,47.05,,1201.99,866.83,,291.69,2465.13
1269,,,79.5,22.46,,1951.86,1394.57,,95.94,3544.33
1270,10876.69,,132.49,21.57,,1387.64,3048.56,,171.92,15638.87
1271,1957.69,,150.08,121.76,,2114.41,1129.58,,201.14,5674.66
1272,5038.21,,74.23,46.82,,1639.22,1741.18,,266.11,8805.77
1273,3441.55,,49.12,69.54,,1251.33,1697.06,,195.41,6704.01
1274,4318.66,,23.19,68.27,,866.26,1216.3,,187.12,6679.8
1275,3231.59,,42.03,105.09,,846.62,2673.28,,157.63,7056.24
1276,3375.04,,34.7,69.68,,1077.85,1696.68,,186.38,6440.33
1277,4846.17,,41.83,96.5,,802.41,1381.65,,234.2,7402.76
1278,3085.03,,23.81,51.43,,906.17,1412.72,,254.63,5733.79
1279,2419.02,,25.77,73.09,,830.29,1601.37,,145.16,5094.7
1280,3871.82,,17.87,57.84,,844.25,1521.18,,144.59,6457.55
1281,3707.03,,37.66,49.17,,642.9,2571.66,,117.14,7125.56
1282,2581.4,,43.61,76.1,,502.52,3640.75,,100.24,6944.62
1283,5325.53,,203.47,152.77,,846.1,2023.79,,248.5,8800.16
1284,6737.52,1491.71,89.24,155.72,541.58,659.9,2334.93,,174.52,12185.12
1285,7044.01,987.16,56.77,123.67,528.56,1057.93,2289.39,,37.8,12125.29
1286,2580.89,802.27,27.84,64.9,302.95,661.64,1762.28,,137.67,6340.44
1287,4355.47,1264.78,22.33,115.07,324.91,597.23,2516,,152.04,9347.83
1288,4697.73,1840.4,29.39,170.21,335.76,1052.6,1764.32,,214.9,10105.31
1289,3921.13,1272.7,54.1,75.31,322.65,913.29,2645.24,,104.74,9309.16
1290,3820.02,980.08,35.66,51.61,445,722.09,1746.83,,217.99,8019.28
1291,5361.32,1298.68,281.73,1481.69,356.39,2003.32,2441.01,,680.02,13904.16
1292,3908.96,875.77,64.02,53.81,196.16,820,2132.16,,231.84,8282.72
1293,3680.4,737.71,39.24,148.05,356.19,976.34,3293.36,,181.59,9412.88
1294,3851.13,623.98,106.29,59.72,278.59,637.69,2160.23,,100.98,7818.61
1295,3280.34,601.74,137.63,86.31,229.65,742.34,2661.67,,221.92,7961.6
1296,,2134.54,33.4,,318.14,897.92,3233.56,,352.32,6969.88
1297,,1217.95,63.18,,310.84,693.56,3318.07,,84.93,5688.53
1298,,441.59,34.65,,305.15,799.14,1162.53,,300.61,3043.67
1299,,1513.41,41.58,,455.2,845.88,2072.95,,259.01,5188.03
1300,,709.88,39.9,,233.69,1732.44,2822.49,,158.42,5696.82
1301,,1382.49,73.33,,414.07,925.19,2833.49,,191.07,5819.64
1302,,853.05,20.9,,229.4,741.04,2310.81,,156.42,4311.62
1303,,598.85,86.85,,376.19,700.25,1885.8,,135.31,3783.25
1304,,669.18,136.45,,286.4,1606.17,3333.28,,425.65,6457.13
1305,,733.21,13.32,,409.51,826.57,2152.06,,89.5,4224.17
1306,,477.76,48.53,,333.68,601.39,2603.54,,91.7,4156.6
1307,,674.27,26.73,,216.5,929.63,1814.43,,72,3733.56
1308,,403.95,24.75,,199.75,909.12,1974.13,,55.44,3567.14
1309,,540.54,51.48,,308.43,747.56,1974.74,,100.98,3723.73
1310,,398.24,20.79,,384.71,545.22,1809.74,,93.38,3252.08
1311,,694.36,43.56,,526.43,492.37,2537,,81.7,4375.42
1312,,347.89,112.59,,344.1,1843.16,1076.46,,86.33,3810.53
1313,,518.12,94.9,,333.25,1495.17,1423.48,,124.57,3989.49
1314,,425.6,80.53,,333.17,711.47,1579.73,,115.16,3245.66
1315,,304.51,46.85,,256.51,472.45,2249.87,,64.37,3394.56
1316,,807.51,21.11,,318.3,487.48,2525.71,,95.36,4255.47
1317,,1730.78,7.25,,460.51,612.24,1671.63,,134.93,4617.34
1318,,713.7,87.77,,224.59,1034.47,435.3,,195.28,2691.11
1319,,343.53,49.5,,433.09,945.62,925.99,,102.58,2800.31
1320,,919.52,82.45,,473.16,964.11,1281.86,,205.87,3926.97
1321,,3743.59,277.82,,484.37,2874.64,1619.48,,127.89,9127.79
1322,7241.66,1236.77,34.94,14.7,821.04,1693.41,1546.62,,119.71,12708.85
1323,3790.3,718.35,68.13,11.93,346.92,582.01,972.78,,90.11,6580.53
1324,6520.35,1458.42,34.83,18.81,647.77,1414.07,1830.21,,106,12030.46
1325,2656.48,547.47,75.24,96.51,288.95,1104.57,1011.26,,123.08,5903.56
1326,5350.85,1070.92,43.57,30.95,424.36,1035.66,1133.64,,109.89,9199.84
1327,5812.75,810.55,115.23,64.39,484.49,803.37,1638.65,,140.58,9870.01
1328,3599.72,430.02,148.77,28.71,248.64,1077.26,1467.95,,266.04,7267.11
1329,6108.54,1198.33,85.79,33.37,635.78,596.94,2326.82,,132.39,11117.96
1330,4719.7,479.29,83.07,40.17,369.26,621.4,794.6,,134.01,7241.5
1331,2678.34,847.68,61.38,33.33,734.05,676.07,1106.03,,122.18,6259.06
1332,3367.65,1005.72,72.72,23.76,442.2,829.47,868.93,,135,6745.45
1333,3375.03,877.62,90.79,37.89,504.55,905.19,1381.66,,250.08,7422.81
1334,4406.32,831.67,143.08,20.84,451.05,1011.35,900.97,,94.25,7859.53
1335,4185.05,839.88,94.79,33.43,501.75,976.86,2070.82,,123.6,8826.18
1336,2933.95,596.79,97.65,18.89,346.48,962.98,2274.05,,155.01,7385.8
1337,4068.3,396.45,69.31,34.16,403.12,573.64,1368.36,,142.53,7055.87
1338,3109.08,614.57,77.22,100.39,291.23,881.68,1045.37,,219.72,6339.26
1339,6795.17,801.01,154.17,58.65,683.15,834.51,2543.58,,119.64,11989.88
1340,2842.84,602.9,57.64,35.99,356.16,565.81,1574.48,,80.66,6116.48
1341,4691.27,702.07,69.23,114.04,451.02,699.99,1032.02,,91.36,7851
1342,3160.19,858.59,35.67,35.22,312.93,690.86,1686.25,,72.27,6851.98
1343,3560.04,696.52,79.24,65.05,308.63,644.93,1467.11,,108.9,6930.42
1344,5549.51,961.27,151.47,52.7,452.92,614.7,1254.96,,79.2,9116.73
1345,3708.57,871.69,67.33,48.38,386.29,435.59,1484.09,,113.85,7115.79
1346,3995.63,533.38,101.99,56.14,354.97,687.59,666.83,,64.35,6460.88
1347,3796.37,706.59,40.6,20.78,198.87,662.97,871.05,,61.38,6358.61
1348,,1317.27,,,542.3,668.47,662.25,,,3190.29
1349,,1007.33,,,214.34,941.64,1789.22,,,3952.53
1350,,669.34,,,315.86,463.09,550.57,,,1998.86
1351,,1426.53,,,261.24,589.36,637.4,,,2914.53
1352,,716.3,,,237.21,635.93,713.91,,,2303.35
1353,,551.39,,,253.51,655.79,921.18,,,2381.87
1354,,913.88,,,300.15,119.8,1435.82,,,2769.65
1355,,731.04,,,186.46,,1131.7,,,2049.2
1356,,735.96,,,342.2,,333.33,,,1411.49
1357,,1075.76,,,235.21,,542.44,,,1853.41
1358,,1184.89,,,267.16,,1652.5,,,3104.55
1359,,858.31,,,484.24,,594.45,,,1937
1360,,773.42,,,266.91,,1228.72,,,2269.05
1361,,1003.13,,,139.63,,946.32,,,2089.08
1362,,335.46,,,203.17,,548.81,,,1087.44
1363,,1142.3,,,586.76,,1655.21,,,3384.27
1364,,389.97,,,191.72,,458.86,,,1040.55
1365,,599.88,,,182.91,,900.9,,,1683.69
1366,,600.67,,,227.66,,1464.57,,,2292.9
1367,,599.38,,,164.11,,884.62,,,1648.11
1368,,1152.7,,,164.4,,892.42,,,2209.52
1369,,1344.58,,,206.31,,920.97,,,2471.86
1370,,996.69,,,310.51,,844.37,,,2151.57
1371,,996.9,,,282.08,,688.34,,,1967.32
1372,,957.39,,,625.11,,2257.98,,,3840.48
1373,,2061.15,,,363.74,,952.41,,,3377.3
