WEEKS,650111,652564,660217,687480,1087950,8038146,8038184,8038288,8038321,8038463,8038634,8038677,Grand-Total
1183,,510.27,4110.03,816.93,,1311.39,368.89,1316.91,,691.64,,,9126.06
1184,,540.19,5148.97,941.33,,1059.04,230.72,878.9,,325.46,,,9124.61
1185,,519,6082.36,558.5,,1007.67,210.18,1986.5,,602.14,,,10966.35
1186,,709.95,6084.95,1329.64,,883.07,152.01,1583.46,,809.08,,,11552.16
1187,,572.22,3720.68,588.92,,422.52,243.04,1394.54,,514.68,,,7456.6
1188,,464.39,5010.43,449.81,,1238.08,187.65,1273.18,,349.17,,,8972.71
1189,,487.51,3953.06,541.2,,751.73,199.28,508.65,,539.31,,,6980.74
1190,,675.46,4235.62,428.71,,1003.92,514.27,1739.71,,355.35,,,8953.04
1191,,518.79,3226.36,1008.39,,894.8,833.73,1789.63,,393.68,,,8665.38
1192,,456.22,2595.76,864.26,,890.82,189.84,889.43,,466.75,,,6353.08
1193,,705.49,4739.29,584.93,,749.42,253.17,1303.28,,461.62,,,8797.2
1194,,511.9,6771.92,474.58,,805.41,264.76,632.8,,485.62,,,9946.99
1195,,636.35,2689.19,879.39,,555.5,1513.37,661.62,,378.64,,,7314.06
1196,,787.24,4087.14,887.38,,1027.97,130.97,526.09,,955.1,,,8401.89
1197,,1205.52,4231.4,581.67,,621.15,308.5,755.23,,793.03,,,8496.5
1198,,692.11,2970.26,697.41,,959.41,219.53,1181.68,,630.6,,,7351
1199,,592.16,2653.26,578.91,,690.52,217.59,728.44,,386.04,,,5846.92
1200,,353.39,4844.33,1337.81,,1088.07,428.77,789.13,,801.52,,,9643.02
1201,,750.41,5839.27,890.56,,659.19,524.62,927.04,,637.99,,,10229.08
1202,,446.05,3838.33,874.63,,573.87,287.56,615.18,,623.07,,,7258.69
1203,,636.4,4011.81,1032.99,,873.65,352.67,625.81,,696.02,,,8229.35
1204,,873.15,3766.17,776.22,,704.09,458.95,702.64,,450.45,,,7731.67
1205,,718.22,4791.96,815.52,,1150.26,2184.96,916.37,,872.01,,,11449.3
1206,,746.48,3485.9,1994.37,,853.02,413.57,668.03,,1043.47,,,9204.84
1207,,725.64,3651.4,738.83,,1175.16,413.32,632.8,,646.98,,,7984.13
1208,,636.62,3580.92,1376.91,,801.73,546.13,750.2,,886.68,,,8579.19
1209,,845.28,4683.85,2143.82,,1280.79,495.25,632.13,,564.81,,,10645.93
1210,,415.61,3562.58,1112.64,,1016.92,178.08,524.04,,602.08,,,7411.95
1211,,716.93,4751.71,996.18,,686.17,425.99,534.52,,863.33,,,8974.83
1212,,1038.95,4008.76,711.65,,862.84,202.59,384.86,,783.84,,,7993.49
1213,,809.83,4607.59,978.44,,533.04,176.47,2636.31,,691.98,,,10433.66
1214,,615.83,3545.62,494.67,,1252.74,486.65,1035.41,,2019.17,,,9450.09
1215,,891.99,4785.13,823.76,,1153.87,1317.57,794.88,,904.91,,,10672.11
1216,,803.97,10067.55,1189.66,,1427.6,2827.11,4137.38,,851,,,21304.27
1217,,1783.16,25452.21,1118.7,,515.56,3049.98,1802.84,,1765.39,,,35487.84
1218,,1170.89,7624.35,523.1,,879.3,456.33,714.46,,510.62,,,11879.05
1219,,755.81,5632.33,538.55,,910.41,201.28,705.55,,660.52,,,9404.45
1220,,774.8,7557.66,765.63,,886.21,263.61,1238.51,,884.39,,,12370.81
1221,,854.81,4923.1,936.76,,1009.48,502.45,1441.6,,829.91,,,10498.11
1222,,557.87,4533.89,532.55,,970.69,256.8,915.44,,522.46,,,8289.7
1223,,1104.36,3845.67,520.56,,1121.69,1239.68,1191.72,,652.7,,,9676.38
1224,,1083.8,7327.12,862.54,,1559.36,331.98,1737.95,,779.99,,,13682.74
1225,,2230.48,9272.07,1463.65,,943.64,269.66,764.77,,1765.25,,,16709.52
1226,,2639.01,9843.4,1257.61,,676.76,1620.56,1014.42,,1833.66,,,18885.42
1227,,1244.85,4239.69,564.76,,965.67,769.79,1181.35,,483.86,,,9449.97
1228,,975.39,4513.26,612.32,,1137.05,384.03,849.69,,569.96,,,9041.7
1229,,1044.9,5995.35,643.4,,859.82,930.51,904.32,,1045.17,,,11423.47
1230,,680.77,5331.55,872.36,,935.48,275.91,923.2,,843.84,,,9863.11
1231,,1792.17,5938.44,1288.25,,1427.05,521.83,850.67,,1147.81,,,12966.22
1232,,1146,5594.51,773.46,,1060.01,296.51,858.71,,2008.24,,,11737.44
1233,,855.34,4647.73,489.38,,1566.01,421,592.8,,933.08,,,9505.34
1234,,980.18,5329,720.73,,1030.03,280.23,603.33,,568.94,,,9512.44
1235,,1079.73,6957.01,1179.26,,1033.84,266.12,457.95,,1251.46,,,12225.37
1236,,3221.72,5698.28,1675.89,,993.13,220.85,431.5,,946.11,,,13187.48
1237,,4262.18,8029.87,1168.33,,1715.23,246.43,1031.46,,541.9,,,16995.4
1238,,4683.07,13644.16,2291.33,,1451.94,1532.82,1579.46,,699.35,,,25882.13
1239,,772.23,8186.54,858,,1151,416.74,1061.84,,633.03,,,13079.38
1240,,1810.86,7238.12,2076.37,,902.88,345.97,836.16,,893.1,,,14103.46
1241,,1738.45,7230.02,2576.34,,994.69,398.81,537.82,,1446.35,,,14922.48
1242,,2094.57,4416.58,757.67,,1030.89,371.4,881.98,,1111.6,,,10664.69
1243,,1929.98,3490.11,1197.85,,777.91,539.18,745.94,,1028.28,,,9709.25
1244,,941.57,,575.9,,732.06,566.61,1500.96,,949.26,,,5266.36
1245,,814.66,,374.68,,1586.99,525.4,856.21,,495.85,,,4653.79
1246,,1021.03,,437.2,,644.12,242.45,532.17,,527.05,,,3404.02
1247,,843.56,,395.17,,1030.88,387.08,1075.48,,654.66,,,4386.83
